CustomerID,Name,Email,Phone,City,Country,Age,Gender,AccountBalance,ActiveCustomer
CUST1654,Traci Rollins,muellerandrew@hotmail.com,8370660432,Hillberg,Estonia,54,Male,84202.83,0
CUST1655,Debra Brown,paul08@gmail.com,+1-142-690-6885x6283,North Matthew,Andorra,70,Other,29686.92,1
CUST1656,Brian Ritter,erin10@hotmail.com,+1-186-742-2084x374,Jeffreyshire,Ecuador,70,Other,53170.02,1
CUST1657,Phillip Stafford,lisa36@yahoo.com,001-898-418-2025x251,Rileychester,Nepal,68,Other,32219.26,1
CUST1658,Jennifer Snyder,kevindaniels@oconnell.com,138.476.8276x15607,Dillonbury,Italy,58,Female,18776.6,0
CUST1659,Raymond Smith,briangriffith@warren-jones.com,838-234-3703,West David,El Salvador,61,Female,90736.91,1
CUST1660,Michele Miller,anthonyporter@swanson-bailey.com,2965182281,Nguyenbury,Nepal,45,Male,40448.04,1
CUST1661,Erin Gonzalez,christinabridges@gmail.com,665.013.9473x801,South Amandaburgh,Fiji,50,Male,88642.41,0
CUST1662,Ricky Sanchez,larry70@yahoo.com,3053269418,Morrisonburgh,Switzerland,43,Female,15916.4,1
CUST1663,Renee Aguilar DDS,huynhtheresa@yahoo.com,175.183.8376x324,Johnmouth,Mauritania,64,Male,56855.03,1
CUST1664,Lisa Pope,gwilson@black-jackson.com,(895)175-4809x11929,Taylorshire,United States of America,57,Male,4154.9,1
CUST1665,Frank Lee,mcollins@campbell-jackson.com,001-969-411-2675x632,East Robert,Turks and Caicos Islands,70,Other,90201.74,0
CUST1666,Cindy Rios,fcooper@hotmail.com,+1-472-667-9220x0045,East Roberto,Switzerland,56,Female,63381.28,1
CUST1667,Laura Dickerson,monicawest@nelson.com,280.769.1924,Browntown,Uruguay,64,Other,92504.88,0
CUST1668,Alfred Burns,andreaavery@yahoo.com,+1-090-943-1570x0510,West Jesse,Cayman Islands,60,Other,36954.43,1
CUST1669,Daniel Neal,rrobertson@yahoo.com,+1-215-415-5273,North Christopher,Egypt,63,Female,44081.96,1
CUST1670,Christopher Bell,leonanita@gmail.com,001-079-554-6454x4126,New David,Spain,66,Other,46127.08,0
CUST1671,John Garrison,megan75@sanchez.info,001-976-658-1103x69240,New Michaelberg,Korea,55,Female,86086.38,1
CUST1672,Robert Allison,operez@yahoo.com,953.444.9712x16111,Port Regina,Mexico,23,Other,10045.59,1
CUST1673,James Bowen,ryan61@hotmail.com,595-193-3643x19724,West Douglastown,Slovakia (Slovak Republic),25,Other,93492.41,1
CUST1674,Teresa Caldwell,keith22@schneider.org,9432859779,South Heather,Ecuador,58,Other,91874.17,1
CUST1675,Steven Brown,mariabrandt@watts-johnson.com,001-196-897-3287,Lake Karenchester,Niger,37,Other,39931.17,0
CUST1676,Melissa Brown,maria35@yahoo.com,001-525-569-7374x67457,New Lindsay,Iceland,19,Other,26327.18,1
CUST1677,Amanda Mata,agonzalez@sanders-jacobs.com,+1-507-327-2493x74948,Malikfurt,Vanuatu,64,Other,3181.86,1
CUST1678,Terri Wright,benjamin71@camacho.info,+1-400-813-0432x06467,Jacksonmouth,Sudan,37,Other,92183.25,0
CUST1679,Angela Nielsen,markkrause@clark-ray.biz,768.461.8006,Angelabury,Australia,54,Male,41804.32,1
CUST1680,Kari Adams,crystal80@yahoo.com,938-464-6667,Perezfurt,San Marino,31,Other,52477.49,1
CUST1681,Brittany Smith,fstephenson@tate.com,315.810.1559,Hallview,Fiji,41,Other,75990.3,1
CUST1682,Linda Wallace,anntaylor@hotmail.com,467-678-5655x57277,North Angelamouth,Pitcairn Islands,34,Male,17382.39,0
CUST1683,Amy Browning,smithfrank@singh.com,001-846-667-0627x30182,Shelbyborough,Palestinian Territory,49,Other,32518.82,1
CUST1684,Rachel Carrillo,lisabutler@hotmail.com,001-500-869-8109x37195,Port Stacey,Comoros,68,Male,53880.45,0
CUST1685,Samuel Parker,qcole@lyons.com,+1-695-663-9099,Thompsonbury,Saint Martin,44,Female,54053.65,0
CUST1686,Joseph Jackson,rebecca44@yahoo.com,+1-460-198-1967x63049,Brookeland,Georgia,42,Female,72728.02,0
CUST1687,Nicole Bryant,youngmichelle@stone.org,(966)662-4962x647,Leemouth,Barbados,37,Female,92538.67,0
CUST1688,Dana Cole,cherrera@thompson.org,635.561.1708x379,Lake Steven,Georgia,43,Other,95171.41,1
CUST1689,Darlene Reese,petersonjocelyn@yahoo.com,008-973-2989x819,South Rebecca,United States of America,32,Male,93353.15,0
CUST1690,Marvin Medina,rodriguezamy@perez.com,059.595.9667,Lake Rebeccaborough,Myanmar,57,Other,76812.72,0
CUST1691,Valerie Mathews,tammy22@hotmail.com,(839)844-5094x66982,Lake Gabrielaborough,Macao,33,Other,20979.44,0
CUST1692,Jennifer Crawford,mckenziezachary@yahoo.com,(075)100-6170x47717,Townsendfurt,Malaysia,65,Female,43127.98,0
CUST1693,Lauren Mitchell,justingarcia@gonzalez.net,(035)667-2784,Port Joshuahaven,Sri Lanka,28,Female,69935.51,1
CUST1694,Danielle Davis,blee@hotmail.com,949-606-8807,Tannerhaven,Morocco,52,Female,34319.24,0
CUST1695,Kaitlin Davidson,jamie44@bentley-russell.com,+1-190-045-6818x12369,New Megan,Iran,45,Other,34353.55,1
CUST1696,Doris Johnson,lmoore@gmail.com,(511)228-3738x9880,South Taylorview,Macedonia,28,Male,78488.95,1
CUST1697,Ashley Mitchell,arivera@yahoo.com,(204)518-4548,Port Ericaberg,Croatia,65,Female,36383.27,1
CUST1698,Raymond Archer,fjackson@cox-jones.org,406.469.5993,Rileytown,Austria,53,Other,25207.11,1
CUST1699,Sarah Conrad,scottlee@smith.com,+1-356-548-2338x71258,Perryfort,Equatorial Guinea,43,Male,8993.11,1
CUST1700,Daniel Kennedy,jimmyhughes@lewis-garner.com,3737704514,Lake Willieborough,Jamaica,32,Male,65463.46,0
CUST1701,Chelsey George,tamara05@hotmail.com,074.264.8657,North Ronniestad,Haiti,42,Female,4748.98,0
CUST1702,Jordan Murphy,rebekah99@freeman.com,495.731.6649,Walshborough,Saint Lucia,27,Female,18064.22,1
CUST1703,Jennifer Lopez,scottwilliams@hotmail.com,6594389915,Port Vanessastad,Niger,58,Other,84877.79,0
CUST1704,Jennifer Davis,nchurch@nelson.com,(145)499-5694x288,Carterland,New Zealand,57,Female,30162.05,0
CUST1705,Joshua Brewer,jennifer87@hotmail.com,095-330-1392x257,Donaldfort,Syrian Arab Republic,35,Male,17417.58,0
CUST1706,Andrew Johnson,michael35@sanchez.biz,+1-665-353-2089x40952,Thomasfort,Comoros,30,Other,15014.02,0
CUST1707,Claudia Stone,bautistabianca@yahoo.com,526-524-5669x643,Cobbview,Bahamas,59,Male,82662.7,1
CUST1708,Jeremy Bell MD,theresawilliams@hotmail.com,001-258-927-2587,Joneston,Marshall Islands,28,Male,72838.85,0
CUST1709,Paige Young,hardybarbara@lee.com,563.179.5634x8204,North Wayneburgh,Slovenia,56,Male,19227.98,0
CUST1710,Lisa Wilson,william01@gmail.com,+1-369-848-6081x797,Lake Christopherton,Monaco,19,Male,61498.54,0
CUST1711,Kevin Wyatt,briannarodriguez@diaz.com,(687)892-8791x05827,Port Chrisfurt,Palau,61,Female,13786.53,0
CUST1712,John Lopez,sean70@singh.com,536.320.8827x603,Josemouth,Greece,68,Female,17031.82,0
CUST1713,Cynthia Day,amberbennett@henson-allen.info,383-166-5907,South Paula,Spain,35,Female,27502.89,0
CUST1714,Lauren Doyle,waltonrebecca@gould.com,001-591-314-5048x03334,West Kristenport,Lebanon,40,Other,19965.51,1
CUST1715,Jane Acosta,emily59@yahoo.com,165.223.7894,Powersbury,Anguilla,69,Male,43781.89,1
CUST1716,Jennifer Diaz,tomwalker@higgins.biz,065-604-1737x76439,Brownview,Switzerland,61,Other,6513.28,0
CUST1717,Ashley Bryan,johnkim@black.org,001-343-116-4951,Weisshaven,Wallis and Futuna,33,Male,43818.67,1
CUST1718,Angie Baker,cynthiadiaz@hernandez.com,647.796.8336,West Amandaside,Guinea-Bissau,31,Other,59344.16,1
CUST1719,Mr. Matthew Knox,fstephenson@hotmail.com,043.465.3732,South Julie,Netherlands,68,Female,75821.81,0
CUST1720,Donna Gibbs,grosschristine@russo.org,207.569.6866x136,Leehaven,Vietnam,32,Other,82859.98,0
CUST1721,Joseph Henderson,sarahwilson@richardson.net,608-725-7848x041,Wilsonview,Kyrgyz Republic,34,Male,12144.03,1
CUST1722,Jennifer Stewart,catherinewalls@gmail.com,5351652117,Glennbury,Nepal,26,Male,8069.61,0
CUST1723,Tonya Barker,rkrueger@davis.com,754-773-1241x80340,Lake Cherylburgh,Cuba,40,Female,10964.77,1
CUST1724,Deborah Hodge DVM,shafferalexander@gmail.com,+1-843-345-8014,Williamsland,Bangladesh,21,Other,82160.38,1
CUST1725,Natalie Anderson,kimberlyaguirre@novak.com,+1-122-422-1672x9997,Theresamouth,Guinea-Bissau,25,Other,48639.51,1
CUST1726,Kimberly Holmes,xfarmer@gmail.com,854-762-9992x87175,Sophiashire,Canada,49,Female,44747.46,0
CUST1727,Glenda Giles,amartinez@yahoo.com,001-186-882-8640x868,Briantown,Hungary,21,Female,83417.99,1
CUST1728,Matthew Tanner,joannetaylor@alvarez.com,001-436-978-4962x17067,Johnsonhaven,Ecuador,42,Female,3549.69,0
CUST1729,Ryan Davis,matthew76@bennett.biz,+1-006-506-2602x716,Sandersview,Norway,37,Female,84115.59,0
CUST1730,Donna Bell,guerreroveronica@gmail.com,3976131658,Andersonshire,Costa Rica,29,Male,79916.65,1
CUST1731,Justin Anderson,choirichard@nelson.net,(709)436-7901x55867,Martinland,France,31,Female,53044.19,1
CUST1732,Alexandra Baker,allensarah@gmail.com,001-187-500-3321x56579,Vickietown,Pakistan,29,Female,54289.86,0
CUST1733,Nichole Morgan,johnssheila@yahoo.com,001-625-120-7996,Port Holly,Saudi Arabia,41,Male,6524.64,0
CUST1734,Jennifer Lee,collinssteven@phillips.org,697-693-6145,North Jeffhaven,Guyana,25,Other,21257.49,1
CUST1735,Rickey Buck,abigail18@shah.com,001-815-407-0066x007,Port Gregorytown,Palau,56,Female,81669.0,0
CUST1736,Jonathan Juarez,fkelly@gibson-roth.com,(938)994-9746,Lake Elizabethchester,Fiji,38,Female,28273.62,1
CUST1737,Nicholas Gordon,meganmullins@stone.com,744-111-7584x129,South Patricia,French Polynesia,33,Female,99570.75,1
CUST1738,David Taylor,bhall@perez.com,590.709.0728x3561,Annaville,Tokelau,21,Female,53526.51,1
CUST1739,Andrew Zimmerman,jennifer07@kaiser.org,384-243-7950x2086,Richardbury,Namibia,23,Female,84891.73,1
CUST1740,Benjamin Carroll,dylan59@schmitt.com,015.736.4680x06852,Victorfort,Cyprus,34,Female,11723.83,1
CUST1741,Nicholas Chan,david07@williams.com,(166)319-0214x12187,West Sandra,Tuvalu,35,Other,88493.01,1
CUST1742,Tracy Hughes,davisjames@hotmail.com,7236652586,Davidmouth,Indonesia,40,Male,97573.79,0
CUST1743,Victoria Kim,conradcristina@young.org,869.960.7000,Lake Paige,Martinique,41,Male,87781.38,0
CUST1744,Tina Hardy,miguelturner@hotmail.com,001-567-469-7536x61047,North Colleenton,Barbados,69,Male,50021.28,0
CUST1745,Morgan Cooper,cindykennedy@johnson.info,4899452954,Kimberlyfurt,Reunion,45,Male,71963.73,0
CUST1746,Tara Green,alan33@hotmail.com,275.385.0548x663,Kaneshire,Brunei Darussalam,40,Female,12080.68,0
CUST1747,Kimberly Rodriguez,davidhenry@gmail.com,001-383-203-5210x28381,North Stephanie,Montenegro,33,Other,50667.06,0
CUST1748,Frederick Smith,bryan83@gmail.com,328-342-6239x153,Gregorychester,Solomon Islands,69,Male,3394.21,1
CUST1749,Kathleen Taylor,richarddavis@hotmail.com,+1-495-738-5912x2763,West Amandafurt,Anguilla,47,Other,75979.02,0
CUST1750,Robert Atkins,kaufmannoah@valenzuela.com,+1-993-763-8361x326,Jenningsberg,Turks and Caicos Islands,65,Female,74497.14,1
CUST1751,Daniel Mercer,buchanankevin@hotmail.com,(521)678-9902x934,Johnsonstad,Antarctica (the territory South of 60 deg S),53,Female,93235.97,1
CUST1752,Vickie Hansen,chad48@mccormick-cardenas.info,+1-017-895-5835x37361,South Erikamouth,Saint Helena,39,Female,68888.09,1
CUST1753,Melvin Smith,aaron30@hotmail.com,199.729.0659,Webbhaven,Ireland,19,Female,82765.78,0
CUST1754,Rebecca Vargas,pshaffer@nguyen.com,+1-485-882-7418x29991,Erikaside,Marshall Islands,55,Male,88345.56,0
CUST1755,Robin White,lauren89@hotmail.com,073.513.5931,North Morgan,Cocos (Keeling) Islands,33,Other,24358.78,1
CUST1756,Nina Sheppard DVM,kimberlyvance@gmail.com,(684)559-0852x52353,Lake Tyler,Tokelau,60,Female,34544.19,0
CUST1757,Phillip Williamson,dylankennedy@yahoo.com,+1-282-896-8112x5717,Williambury,Slovakia (Slovak Republic),57,Female,8116.52,0
CUST1758,Kevin Miller,rodriguezchristopher@gmail.com,979-589-2439,Beckville,Iceland,30,Other,20223.71,1
CUST1759,Dawn Foster,karmstrong@yahoo.com,(812)220-3041,North Lisa,Congo,48,Female,91919.75,0
CUST1760,Patricia Hall,lynn53@hotmail.com,983.030.7670,North Kevinview,France,48,Female,76050.2,0
CUST1761,Linda Hamilton,gambletina@carr.com,312.267.0060x76044,South Moniquestad,Slovakia (Slovak Republic),29,Female,62857.41,0
CUST1762,Raymond Ellis,christina70@walter-woods.org,5262177806,Port Patriciaside,Jersey,52,Other,25735.77,1
CUST1763,Heather Bridges,parkercharles@gmail.com,(571)023-7050,Whitefort,American Samoa,49,Other,59805.54,0
CUST1764,Diana Lewis,elijahsullivan@sims.com,911.707.3662x55519,Scottburgh,Cocos (Keeling) Islands,58,Other,43501.93,0
CUST1765,Angela Mitchell,ramireztamara@hoover.com,908.746.5962x28902,Stevenland,Libyan Arab Jamahiriya,44,Male,61892.37,0
CUST1766,Joann Johnston,wholland@sandoval-adams.com,169.283.4198,Amytown,Uruguay,57,Female,56345.16,0
CUST1767,Curtis Crosby,vtorres@gmail.com,001-377-367-0975x21871,Karenland,Monaco,51,Female,25659.08,0
CUST1768,Jaclyn Richards,aray@yahoo.com,(256)647-0537x9817,Michaeltown,Hong Kong,55,Male,41553.36,1
CUST1769,Tyler Martinez,cookdenise@cunningham.com,001-450-162-9791x7003,Johnborough,Tanzania,59,Female,56495.99,1
CUST1770,Jessica Christensen,phillip07@carson.com,+1-667-407-1767x9837,North Crystal,South Africa,67,Other,61207.92,0
CUST1771,Sarah Schmidt DDS,candace13@nguyen-robertson.com,1176566564,Perryland,Antigua and Barbuda,70,Male,43060.51,1
CUST1772,Lisa Chen,vargasjacob@mason.org,001-565-779-8923x155,South Joelstad,Costa Rica,59,Female,33339.38,1
CUST1773,Preston Cherry,hjohnson@gmail.com,+1-472-774-9352x883,Courtneymouth,Malta,33,Female,43269.42,1
CUST1774,Kevin Wilson,david89@gmail.com,000.697.2616x8962,Gilbertfort,Morocco,28,Other,67420.3,0
CUST1775,Denise Patterson,christinacurry@gmail.com,001-274-978-9806x389,New Chelseaton,Korea,49,Male,39413.14,1
CUST1776,David Hartman,gallowaysteven@montgomery.com,457-843-0378x92911,Everettfurt,Niue,42,Female,27395.96,0
CUST1777,Natalie Reed,matthew60@hotmail.com,001-726-988-1860x4246,Jenkinstown,Kyrgyz Republic,38,Female,53941.73,0
CUST1778,Courtney Wagner,gyoung@davis.com,(324)824-5826x7474,East Lisachester,Reunion,44,Male,64949.09,1
CUST1779,Joshua Mays,daniellerussell@gmail.com,(186)142-0392,Codymouth,Tanzania,27,Other,28222.35,1
CUST1780,Keith Moore,lori66@yahoo.com,+1-551-684-0223,Campbellburgh,Netherlands Antilles,64,Female,94122.43,0
CUST1781,Katelyn Brown,ltaylor@shelton-montes.com,001-221-881-5313,Jeffreyburgh,Guyana,25,Other,55575.72,0
CUST1782,Jason Padilla,gonzalezemily@gmail.com,+1-905-136-4679,Acostaport,Burkina Faso,55,Male,79044.67,0
CUST1783,Jonathan Austin,gonzalezjoyce@arnold-vazquez.com,+1-670-301-1171,West Javier,Swaziland,53,Female,87770.61,1
CUST1784,Mr. Charles Garcia MD,madelineschwartz@yahoo.com,(356)901-4363x379,Lake Mathewmouth,Central African Republic,55,Female,84062.07,0
CUST1785,Clarence Murray,manderson@myers.org,+1-839-388-2436,Elizabethview,Isle of Man,23,Female,30392.81,0
CUST1786,Mark Smith,ykelley@yahoo.com,+1-201-544-6461x4987,West Christian,Bosnia and Herzegovina,67,Male,8193.9,0
CUST1787,Keith Franklin,moraleseric@gmail.com,522.472.5021x9345,Michellehaven,Turkmenistan,47,Other,71083.36,0
CUST1788,Nancy Rogers,ocarter@hotmail.com,001-330-445-0191x69168,Lake Eddiemouth,Korea,20,Other,7820.79,0
CUST1789,Heather Wong,haroldgreen@yahoo.com,+1-794-503-1346x28470,Tuckerport,Sao Tome and Principe,47,Male,62557.34,1
CUST1790,Matthew Tucker,patricia08@yahoo.com,665.081.5921x3337,East Juliefurt,Latvia,20,Male,3262.03,0
CUST1791,Alexandria Harmon,rileykimberly@hotmail.com,(951)398-1483,New Kevinshire,Western Sahara,45,Male,49555.33,0
CUST1792,Benjamin Fields,delacruzkatie@willis.com,(949)741-4296x47555,East Kevinfort,Croatia,70,Female,95498.43,0
CUST1793,Troy Oconnell,ymorrison@gmail.com,(846)209-4338,Lake Terriborough,Dominica,28,Male,16353.76,1
CUST1794,Kevin Bates,michelle77@soto.net,(920)107-0499x260,Port Jeffreychester,Pitcairn Islands,37,Male,12886.47,1
CUST1795,Michelle Stevens,lreese@briggs.com,3559286412,Port Kathleen,Norway,55,Male,62670.64,0
CUST1796,James Flores,uoneal@gmail.com,+1-223-055-5302,Alexisbury,Montserrat,57,Female,91969.46,0
CUST1797,Jason Trevino,torresjames@yahoo.com,325.956.2191x720,Jenniferbury,Austria,36,Female,55593.18,0
CUST1798,Cheryl Larsen,jack48@hernandez-green.com,872.322.7011,Christopherland,Paraguay,69,Other,30697.87,1
CUST1799,Kathryn Johnson,olivia98@zamora.com,286.282.7969,Wandastad,United States Virgin Islands,21,Female,8724.27,0
CUST1800,Christopher Park,mprice@hines.com,094-831-3883,Vanessaburgh,Austria,48,Other,40958.87,0
CUST1801,Jonathan Sanders,travis96@king-deleon.com,867-254-5116,South Raymondshire,Macao,62,Male,45306.39,0
CUST1802,Mrs. Crystal Lee MD,hardingcasey@hotmail.com,970.244.7585,North Nicole,Grenada,34,Other,47288.06,0
CUST1803,Gabriela Campbell,brandon72@gmail.com,293.014.6926,Knappberg,Tuvalu,66,Other,94779.77,1
CUST1804,Angel Winters,shawn77@maldonado.net,7950606639,West Clarencemouth,Tokelau,53,Female,54761.78,1
CUST1805,Marcus Day,jacob65@romero.com,+1-656-220-2457x11857,North Kathrynmouth,Estonia,68,Other,42615.44,0
CUST1806,Marvin Martin,cjones@drake.biz,001-497-185-7746x0069,Lake Bradleyhaven,Guatemala,44,Male,19929.29,1
CUST1807,Anna Holt,ykane@love-vargas.com,+1-437-526-9636x58061,Brandiville,Guyana,38,Male,70500.35,0
CUST1808,Jennifer Hill,kcampbell@hotmail.com,001-644-233-9368x74028,Lake Sara,Vietnam,64,Other,30941.05,1
CUST1809,Robert Miller,matthew48@monroe-bradley.com,+1-498-283-3903,Mcleanview,Saint Pierre and Miquelon,60,Other,44604.24,0
CUST1810,Thomas Hernandez,sanchezangela@yahoo.com,832-147-4286x334,Vargasmouth,Antarctica (the territory South of 60 deg S),21,Male,86096.6,0
CUST1811,Mark Fisher,wilsonchristopher@yahoo.com,309.979.3107,Cooperberg,South Georgia and the South Sandwich Islands,44,Other,99922.32,1
CUST1812,Chad Holt,schaeferjoseph@carroll.com,(385)885-0234x1794,South Christopher,South Africa,44,Female,21424.65,1
CUST1813,Scott Hutchinson,leeroberto@shepard.info,918-667-6711x2919,Hunterburgh,Bosnia and Herzegovina,19,Male,44986.55,0
CUST1814,Jason Logan,david72@werner-walton.com,+1-828-912-7125x11158,New Cynthiachester,Tajikistan,34,Female,27687.31,0
CUST1815,Stacy Martinez,garciaemily@johnson-kennedy.biz,177-078-0581x082,Brianland,Guinea-Bissau,55,Other,33942.94,1
CUST1816,Kenneth Powell,erichenderson@garcia-scott.biz,001-631-120-9130,East Jenniferfurt,Norfolk Island,18,Other,42238.48,0
CUST1817,Carla Lewis,elizabeth52@gmail.com,8980741231,Stanleytown,Madagascar,23,Male,45483.13,0
CUST1818,Jason Moore,ellenmalone@hotmail.com,711.047.3636x54756,South Marieton,Svalbard & Jan Mayen Islands,52,Other,90282.44,1
CUST1819,Kristie Dixon,brownsusan@green-craig.biz,001-133-207-0240x790,South Philipside,Greenland,42,Other,10299.56,1
CUST1820,Colleen Ramos,wendy73@perry.com,2548004027,Webbview,Jordan,63,Male,57917.43,1
CUST1821,Jennifer Gardner,phillipsjohn@hill.com,720-058-0155,Jeffreychester,Thailand,19,Male,76762.78,1
CUST1822,Mr. Micheal Allen,melissamarks@reeves.com,(935)171-8934,East David,Mongolia,41,Male,78866.69,0
CUST1823,Lauren Short,kimberly10@yahoo.com,001-696-361-8998x4579,North David,Kuwait,28,Male,62841.15,0
CUST1824,Lori Hamilton MD,owensleroy@gmail.com,520.933.7940x551,Crystalmouth,Niger,48,Other,86576.75,1
CUST1825,David Mejia,johnkoch@hodge.info,294.649.4390,New Brandon,French Guiana,36,Female,10701.23,0
CUST1826,Rodney Richardson,brian39@foster.net,(667)031-9984,Ruizstad,Argentina,21,Male,26928.48,1
CUST1827,Keith Nelson,danny95@taylor-hoffman.com,873-870-7750x078,Williammouth,Uruguay,70,Female,45346.35,1
CUST1828,Gary Cervantes,parkmike@warner-moore.com,001-291-375-8470x2756,North Nicoleberg,Benin,53,Male,15211.49,1
CUST1829,James Carrillo,julie00@hotmail.com,1163733781,Lopezton,Trinidad and Tobago,41,Male,76401.81,1
CUST1830,Amber Cherry,eric93@hotmail.com,848-739-5166x15191,North Sarah,Ireland,39,Other,99068.19,0
CUST1831,Edward Santos,wellsscott@ward.com,119.435.5539x10225,West Yesenia,Panama,21,Male,27377.54,1
CUST1832,Leslie Mendez,iwebb@yahoo.com,5594652161,South Nicholastown,Holy See (Vatican City State),41,Male,83727.35,0
CUST1833,Wayne Dixon,fuentessarah@carpenter.com,001-479-476-5714x8437,Eatonmouth,Greenland,66,Female,15720.66,0
CUST1834,Angela Miller,lynchmichael@hall-riley.biz,8637225594,Maryland,Cameroon,56,Female,88911.07,1
CUST1835,Todd Arnold,andersontimothy@gmail.com,+1-583-693-2792,Patriciahaven,Ukraine,51,Other,94864.63,0
CUST1836,Scott Harvey,xmorris@castillo.info,+1-386-222-3624,Kyliemouth,Papua New Guinea,65,Male,74900.58,0
CUST1837,Suzanne Daniel,jameswatts@jones.com,542.100.1122x3311,Yolandamouth,Kazakhstan,63,Other,49986.5,1
CUST1838,Heather Davis,colemanjose@king.com,556-132-7731x42113,South Jeffrey,Cuba,36,Male,6408.79,1
CUST1839,Chelsea Trevino,dmontgomery@hotmail.com,883-071-5909x059,New Julieton,Cambodia,61,Male,30254.78,0
CUST1840,Kayla Hill,aguilarlauren@johnson.com,881.774.8141x107,Lucasberg,Tonga,32,Other,28391.15,0
CUST1841,Derrick Schultz,slindsey@gmail.com,+1-692-992-8308,Johnhaven,Puerto Rico,21,Male,90776.46,1
CUST1842,Anthony Smith,wrobbins@gmail.com,001-208-994-7419x909,Hectormouth,French Guiana,37,Female,55417.37,0
CUST1843,Amanda Alvarez,hchurch@yahoo.com,+1-291-932-0624x4877,Fosterchester,Guernsey,64,Female,61509.99,1
CUST1844,Heather Smith,cartercynthia@thomas.biz,(460)832-2829x6297,Lake Feliciamouth,Greece,34,Other,50968.28,0
CUST1845,Randy Rogers,baileysusan@mccarty.com,(745)740-1410,New William,Montenegro,66,Other,75481.86,0
CUST1846,John Newman,john60@greer-vaughn.net,734-842-4246x8926,Patrickshire,Luxembourg,19,Female,84685.53,1
CUST1847,Nicole Rogers,maynardchristopher@gmail.com,512.598.5647x434,Port Ashleytown,Syrian Arab Republic,21,Male,28941.84,0
